monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,rent_or_mortgage,financial_advice_score,actual_savings,savings_goal_met,net_cash_flow,expense_ratio,debt_pressure,financial_buffer,saving_behavior,spending_efficiency,lifestyle_burden,debt_ratio_flag,low_emergency_flag,income_type_Mixed,income_type_Salary,category_Education,category_Entertainment,category_Groceries,category_Healthcare,category_Insurance,category_Investments,category_Rent,category_Transportation,category_Utilities,cash_flow_status_Neutral,cash_flow_status_Positive,financial_stress_level_Low,financial_stress_level_Medium
3176.93,3386.36,0.34,3543.42,1,667.0,0.42,423.17,347.0,8,1198.27,56,0,222.93,2993.9,607.26,4.8,0.0,0,-209.4300000000003,1.0655867183984544,177.7314,0.35374746114968586,0.0,0.8838446459779887,0.07014943689760317,1,0,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
3936.88,2608.54,0.33,3730.15,1,663.0,0.2,684.24,281.66,8,1225.92,64,0,444.3,2272.53,745.2,36.5,1328.34,0,1328.3400000000001,0.6624224201854805,136.848,0.4697839465959518,0.33732363606813814,0.8708546333836615,0.1128272065172123,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
2928.28,1433.28,0.4,2314.53,2,651.0,0.48,555.7,244.24,7,1992.36,90,0,517.99,2878.17,1494.44,22.6,1495.0,0,1495.0000000000002,0.4892942975748306,266.736,1.3891011517974174,0.5103643216080401,2.0067002258973146,0.17683184946471486,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3515.59,2670.95,0.16,2901.02,2,638.0,0.51,246.31,531.52,5,332.72,53,0,704.24,1243.48,1342.14,66.4,844.64,0,844.6400000000003,0.7595284067804321,125.6181,0.12452328823518406,0.24018722683053753,0.4653829600104793,0.20026218581068592,1,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
3895.96,2484.08,0.33,3528.81,1,656.0,0.19,813.92,1097.19,1,515.48,53,0,88.56,1512.23,1246.88,97.0,1411.88,0,1411.88,0.6374404664148464,154.6448,0.20742994189321876,0.3623029233043193,0.6085236692581325,0.022725406470684842,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2669.1,2938.03,0.07,3185.65,2,752.0,0.35,543.29,266.77,1,566.61,86,0,398.49,3643.11,1377.98,87.9,0.0,0,-268.9300000000003,1.1003445563836562,190.15149999999997,0.19278809675301034,0.0,1.2395620323712244,0.14924160143814838,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
5343.85,4082.16,0.13,2101.12,1,687.0,0.27,692.51,35.82,3,168.87,69,0,193.65,3263.26,1502.98,49.2,1261.69,0,1261.6900000000005,0.7637557648951794,186.9777,0.04135767395840477,0.23605713911522305,0.7991996394949011,0.03623113838554871,0,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
4665.72,3673.97,0.18,2936.08,2,657.0,0.41,294.92,356.98,5,892.44,25,0,249.23,2779.61,946.42,32.5,991.75,0,991.7500000000005,0.7872702883395617,120.9172,0.24284279871672423,0.21251542839510404,0.7563626369739074,0.053405818219220344,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
3653.03,2542.02,0.33,2758.25,1,700.0,0.22,680.51,167.83,1,889.93,33,0,334.1,2855.32,1513.6,90.8,1111.01,0,1111.0100000000002,0.6956757333683631,149.7122,0.3499500593782196,0.3040505961910548,1.1228067415907073,0.09143329419846033,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
3896.29,2072.68,0.16,3071.32,0,712.0,0.59,441.12,331.99,2,1607.56,84,0,252.45,2620.87,1652.43,0.9,1823.61,0,1823.6100000000001,0.5318259611165707,260.26079999999996,0.7752208633926161,0.4679174503308709,1.2638738860383474,0.06477578009334692,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4658.8,3544.55,0.35,2656.31,1,729.0,0.15,393.83,462.86,7,1470.17,54,0,761.01,1903.22,957.44,42.7,1114.25,0,1114.25,0.7606656938066012,59.07449999999999,0.4146521696210743,0.23911970470835658,0.5367911889551691,0.16331387613202283,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
4255.36,2536.66,0.08,4030.24,1,664.0,0.12,416.59,508.87,7,1523.37,27,0,391.51,1397.49,1356.43,2.5,1718.7,0,1718.6999999999998,0.5959693259028842,49.99079999999999,0.6003050053986744,0.40379573156405946,0.5507002514127188,0.09198235111691681,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
3591.17,3407.08,0.06,3746.12,0,791.0,0.19,604.19,520.39,7,1598.53,57,0,568.83,3120.7,505.96,25.0,184.09,0,184.09000000000015,0.9484740421527934,114.79610000000001,0.46904121968967866,0.0512475745858353,0.9156768620454918,0.158352750565814,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
4292.35,3461.31,0.38,3077.51,1,601.0,0.12,422.51,104.94,5,1319.1,23,0,632.6,2885.59,1068.1,89.2,831.04,0,831.0400000000004,0.8062026156730757,50.7012,0.38098841524877897,0.19356446597645194,0.8334291267968496,0.14734414850874025,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3287.25,2931.26,0.19,3031.49,0,646.0,0.27,359.77,473.27,8,1771.83,80,0,553.74,2543.09,879.83,4.6,355.99,0,355.9899999999998,0.8914346536911731,97.1379,0.6042540565979824,0.10826123317874249,0.8672798455798599,0.16839960465293088,0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
4199.02,3335.6,0.21,2149.25,0,701.0,0.52,660.4,729.19,5,1306.1,28,0,292.34,2327.78,550.84,55.8,863.42,0,863.4200000000005,0.7941866943490744,343.408,0.3914463825451058,0.20557521154661165,0.6976503027033508,0.06960443045509306,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
2643.07,3492.61,0.4,2962.75,1,709.0,0.38,392.63,470.28,1,905.75,40,0,686.78,2038.14,550.07,23.7,0.0,0,-849.54,1.3209219120522528,149.1994,0.2592590472319463,0.0,0.5833908192385526,0.2597435014958,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
4735.23,3088.08,0.05,3610.3,2,708.0,0.51,479.23,277.21,8,768.0,67,0,276.9,2539.61,1809.46,52.5,1647.15,0,1647.1499999999996,0.652012254472439,244.40730000000002,0.248617711422171,0.34777660713267733,0.8221250339907028,0.05846422154329498,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
2918.33,2854.79,0.37,3742.07,1,706.0,0.6,472.51,712.55,5,805.27,55,0,427.28,2772.46,951.27,10.3,63.54,0,63.539999999999964,0.9778921875909884,283.506,0.28197801659085575,0.02176526805808182,0.9708206835936817,0.1463623502653006,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
4027.77,2853.22,0.09,2733.82,0,626.0,0.58,473.35,405.16,3,556.47,88,0,79.75,2465.07,989.12,89.5,1174.55,0,1174.5500000000002,0.7082111910086701,274.543,0.19496394811892567,0.2915405942756722,0.8636580221566664,0.01979512357369619,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2199.91,3749.68,0.23,2522.49,1,654.0,0.38,565.13,698.2,3,159.4,55,0,561.79,2309.29,1316.41,74.7,0.0,0,-1549.77,1.703695289675634,214.7494,0.04249896018855248,0.0,0.6156990199110561,0.2552535087759154,0,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
2591.91,4083.06,0.32,3023.08,1,693.0,0.17,548.18,113.71,5,1199.04,72,0,250.61,2355.85,1545.45,69.1,0.0,0,-1491.15,1.5747017829388603,93.1906,0.293590201906926,0.0,0.5768402031311979,0.09665202417361189,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3427.36,2559.47,0.39,3041.6,0,587.0,0.58,491.47,315.95,6,998.34,70,0,551.35,2810.04,1754.23,52.7,867.89,0,867.8900000000003,0.7465581210841334,285.0526,0.3899049783828751,0.2531501942619795,1.097470386296266,0.16082033392059178,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
4511.83,3233.72,0.3,2771.39,1,626.0,0.17,545.89,320.97,1,1196.3,71,0,742.36,2255.28,1021.9,71.2,1278.11,0,1278.1100000000001,0.7165614481378647,92.8013,0.3698310827521393,0.2832169614188879,0.6972102685858437,0.16449988144911287,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4059.17,3081.99,0.11,1768.89,0,679.0,0.54,549.87,466.15,5,1466.67,80,0,649.22,2569.53,1259.74,71.6,977.18,0,977.1800000000003,0.759079053340131,296.9298,0.47572972990505974,0.24067465155399895,0.8334538872977209,0.15989970863288977,1,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
6828.27,2627.82,0.05,2530.07,1,670.0,0.47,287.18,350.54,1,1347.13,88,0,557.16,2678.26,1361.67,10.5,4200.45,1,4200.450000000001,0.38478783237447045,134.9746,0.5124466490668818,0.615065739090708,1.0188069171719631,0.08158412246111223,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2835.01,3185.63,0.16,4201.34,1,638.0,0.49,344.08,241.01,3,1216.4,71,0,366.24,2420.12,1537.45,17.4,0.0,0,-350.6199999999999,1.1232788318800004,168.5992,0.381719873345823,0.0,0.7594606214088236,0.12913917792955595,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
3484.11,2959.85,0.21,3149.1,0,684.0,0.15,429.55,215.99,5,1163.28,62,0,576.61,2057.99,935.74,16.3,524.26,0,524.2600000000002,0.8492845276045806,64.4325,0.3928871776685749,0.15042853740627984,0.6950672948646504,0.16544958408773325,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
4746.63,1994.56,0.29,2177.49,1,719.0,0.2,483.5,410.04,4,1692.67,95,0,606.81,2967.46,929.47,66.0,2752.07,1,2752.07,0.42011698468499015,96.7,0.8482180440578084,0.5796723839052328,1.4870312092846119,0.12781324576683523,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
4238.21,1970.91,0.37,3308.94,0,651.0,0.16,340.11,299.4,2,1684.38,39,0,210.47,1464.78,1398.4,56.5,2267.3,0,2267.3,0.46492388912085036,54.4176,0.8541870572186357,0.5348402178707826,0.7428229483089999,0.0496484014710288,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
4723.75,2703.66,0.28,3030.22,0,642.0,0.12,644.01,351.54,2,1120.7,83,0,176.11,2139.42,1334.38,18.7,2020.09,0,2020.0900000000001,0.5722334515053706,77.2812,0.41435892126921686,0.4275548970845018,0.7910125487122227,0.03727392983755755,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
4213.27,2797.13,0.21,2661.85,1,806.0,0.44,514.12,105.22,3,860.85,38,0,733.79,2474.3,1368.35,92.5,1416.14,0,1416.1400000000003,0.6637282376307165,226.21280000000002,0.3076518960877443,0.33603447334888364,0.8842691368878501,0.17412031027912306,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
5808.8,2941.58,0.15,2588.56,1,695.0,0.25,309.47,848.44,8,1320.74,96,0,668.22,1264.37,1298.59,78.4,2867.22,1,2867.2200000000003,0.5063134703432132,77.3675,0.4488374147856643,0.4935144066921408,0.42968075634307307,0.11501600743571207,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2050.84,3514.53,0.1,2577.3,1,713.0,0.57,571.59,773.22,8,1154.55,58,0,601.34,1464.26,1463.58,33.7,0.0,0,-1463.69,1.7128674750467872,325.80629999999996,0.32841420781503783,0.0,0.41651187729872874,0.29307353399875236,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2018.66,3057.77,0.12,2906.5,1,785.0,0.22,496.1,466.62,7,1093.09,60,0,536.28,2902.44,1619.35,57.5,0.0,0,-1039.11,1.514002356832338,109.14200000000001,0.3573625999993461,0.0,0.9488912209809826,0.26552984165651644,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
4775.72,2150.95,0.34,2430.8,1,640.0,0.49,485.71,806.94,2,887.34,55,0,709.98,2417.33,659.29,83.3,2624.77,1,2624.7700000000004,0.4502985312097003,237.9979,0.41234229419828533,0.5494921201158954,1.1233207091242827,0.14863337185348943,1,0,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
2356.49,2999.27,0.24,1823.12,2,677.0,0.52,480.75,564.09,7,989.68,79,0,822.23,2078.36,1524.33,39.3,0.0,0,-642.7800000000002,1.2722302109446912,249.99,0.32986364560522885,0.0,0.6927243214777337,0.3487734836627091,1,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
2833.68,3269.74,0.06,2883.34,0,648.0,0.43,573.89,201.44,7,1529.41,22,0,488.99,2912.98,1512.29,56.8,0.0,0,-436.05999999999995,1.153477641215234,246.7727,0.467603661556712,0.0,0.8906180252786832,0.17250271635599082,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5685.03,1805.44,0.22,2889.77,1,772.0,0.55,651.5,377.81,2,833.04,54,0,787.0,2444.94,1637.76,44.9,3879.59,1,3879.5899999999997,0.3175220672419949,358.32500000000005,0.4611501073935475,0.6823020631266455,1.3534576293704745,0.1384093998800569,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
5058.25,1650.0,0.17,2381.75,2,612.0,0.15,504.12,466.06,7,1395.15,24,0,145.29,1473.88,938.98,6.1,3408.25,1,3408.25,0.3261352967337056,75.618,0.8450333131435495,0.6736670455106982,0.8927195639006663,0.02871769531056975,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
4598.99,4585.55,0.34,2286.21,0,662.0,0.25,834.16,503.72,3,858.3,40,0,507.65,2302.62,1101.72,58.7,13.44,0,13.4399999999996,0.996860862741006,208.54,0.18713412041730712,0.002921745482055396,0.5020374791509958,0.1103589355629034,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
5567.2,3655.79,0.34,2593.4,2,614.0,0.23,571.05,317.69,2,1628.62,27,0,612.05,1646.79,1658.45,72.7,1911.41,0,1911.4099999999999,0.6565478969864589,131.3415,0.4453687523757175,0.34327251176322693,0.4503375911660227,0.10991882475485794,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
3316.71,3070.05,0.34,3329.33,2,631.0,0.57,712.89,631.7,4,1392.2,69,0,444.09,2139.53,1282.22,41.3,246.66,0,246.65999999999985,0.9253521254118052,406.34729999999996,0.4533302941990524,0.07434646186676955,0.6966770322853747,0.13385437545777057,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
3404.43,3111.33,0.12,3031.91,1,634.0,0.33,199.86,669.09,9,2142.45,67,0,877.83,2253.44,1136.65,53.0,293.1,0,293.0999999999999,0.9136379253133966,65.9538,0.6883749473866845,0.08606842601374864,0.7240363329081428,0.2577736144921493,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
5959.45,2881.89,0.25,3656.96,0,628.0,0.45,496.4,126.85,6,1194.73,51,0,684.76,1717.86,965.94,42.0,3077.56,0,3077.56,0.4835020845741513,223.38,0.41442094564829046,0.5163301428583412,0.595881216418247,0.1148839433264267,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
6076.12,3879.48,0.31,2970.84,1,732.0,0.22,498.1,300.9,3,1275.15,82,0,392.15,2101.56,1154.83,13.0,2196.64,0,2196.64,0.638374756463588,109.58200000000001,0.3286062548963015,0.3614606919066926,0.5415721766379417,0.06452892159443947,0,0,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
3889.62,2726.12,0.3,2380.65,0,699.0,0.57,107.93,899.68,1,1287.58,32,0,583.29,1535.22,1563.84,2.0,1163.5,0,1163.5,0.7006903783972734,61.5201,0.4721391064566282,0.2990525931599591,0.5629455249493972,0.14992212038184144,1,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True
3652.61,3711.58,0.19,2367.43,1,698.0,0.47,418.9,395.38,3,471.62,74,0,504.77,2014.31,434.38,76.8,0.0,0,-58.9699999999998,1.0158664991611037,196.88299999999998,0.12703295282525898,0.0,0.5425633925733587,0.13815650822063658,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
4325.35,3511.59,0.34,3236.06,1,628.0,0.18,547.05,845.94,6,747.19,29,0,359.72,1471.13,1549.11,75.2,813.76,0,813.7600000000002,0.81167496850694,98.469,0.21271768125514223,0.18809388976851155,0.4188163150268036,0.08314630115455292,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
4943.74,2702.74,0.24,2492.64,1,697.0,0.36,360.77,515.63,9,922.69,56,0,376.04,2128.69,1027.55,41.7,2241.0,0,2241.0,0.5465889005286425,129.8772,0.34126432275292745,0.45320886436900626,0.787313129221005,0.07604848788813973,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
3916.11,1925.52,0.15,3150.33,1,693.0,0.34,465.08,428.08,3,1225.37,41,0,345.46,1660.54,1753.47,29.9,1990.59,0,1990.5900000000001,0.4915664865168453,158.12720000000002,0.636053609617341,0.5081782232309023,0.8619375869443349,0.08819257054307894,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
4883.93,3110.23,0.34,2736.36,0,618.0,0.25,476.69,270.14,3,766.57,90,0,74.97,2341.91,1612.56,36.5,1773.7,0,1773.7000000000003,0.6366989905689538,119.1725,0.24638808445534405,0.3630962982069344,0.7527280207506355,0.01534720047165466,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
3548.34,2338.92,0.32,2499.1,2,646.0,0.42,335.91,83.15,2,1344.89,36,0,561.44,3068.61,939.26,90.2,1209.42,0,1209.42,0.65897321755594,141.0822,0.5747589661184997,0.34074503992291527,1.3114166296283634,0.15818152107152317,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
5105.78,4312.92,0.27,2546.52,0,669.0,0.33,365.65,450.53,6,951.81,33,0,279.31,1543.7,1112.81,20.2,792.86,0,792.8599999999997,0.8445478364057195,120.6645,0.22063691491729098,0.15525634548580516,0.35784159187003933,0.054693955878263804,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
3546.93,2565.39,0.36,3219.1,0,736.0,0.3,761.05,330.43,2,1736.01,33,0,862.19,1095.06,1197.4,17.3,981.54,0,981.54,0.7230666895908319,228.31499999999997,0.676440447476806,0.2766514559193671,0.4266927474000444,0.24301212256160637,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
4808.93,4535.17,0.25,3415.1,1,693.0,0.24,870.05,0.0,3,954.88,96,0,589.77,1605.36,1237.53,45.4,273.76,0,273.7600000000002,0.942876507558322,208.81199999999998,0.21050357460148097,0.05691558920815895,0.35390208038940335,0.12261509003249527,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
3924.66,4744.72,0.12,3243.02,1,661.0,0.12,409.49,498.13,9,802.58,69,0,714.13,2134.82,2072.27,99.4,0.0,0,-820.0600000000004,1.2086426231512664,49.138799999999996,0.16911659347791272,0.0,0.44984111999865145,0.1819133597917293,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3259.18,3776.16,0.2,2026.98,1,598.0,0.56,238.7,486.78,6,821.12,82,0,268.78,2390.31,1205.0,35.6,0.0,0,-516.98,1.158267334932427,133.672,0.21739084391447544,0.0,0.6328326043906004,0.08244330067664975,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
4734.64,1664.42,0.34,2879.99,1,600.0,0.39,289.86,229.96,5,1122.33,86,0,304.5,1790.37,817.97,13.9,3070.22,1,3070.2200000000003,0.3514667500063349,113.04540000000001,0.6739020787549086,0.6483220852936455,1.0750261195374138,0.06429965115591556,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
5172.46,2432.64,0.06,3207.88,1,678.0,0.42,550.08,377.11,2,1326.76,92,0,689.88,3244.39,470.19,4.6,2739.82,0,2739.82,0.47021529112044935,231.0336,0.5451751286139281,0.5295914146431981,1.3331429463684028,0.1333498277748354,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
4451.08,2457.54,0.18,1814.85,0,696.0,0.38,904.33,375.81,2,802.74,78,0,707.39,2967.87,1451.58,62.0,1993.54,1,1993.54,0.5519981671488383,343.6454,0.3265108560365095,0.44777721873820775,1.2071676686163333,0.15888977736249124,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3140.71,1527.42,0.19,3237.09,1,768.0,0.19,886.73,852.72,1,477.09,66,0,528.91,1697.51,1056.16,65.1,1613.29,0,1613.29,0.48617472650244614,168.4787,0.31214587613352346,0.5135069755006032,1.1106305858337366,0.16835099356719746,0,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
5401.29,3667.52,0.38,2057.15,1,662.0,0.52,422.71,828.41,3,603.31,92,0,608.78,2964.37,976.19,56.1,1733.77,0,1733.77,0.6788824739138403,219.8092,0.16445596589360287,0.3209324193999211,0.8080561098208542,0.1126892484483432,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
3695.13,1871.43,0.37,3777.31,0,692.0,0.47,543.62,202.39,1,83.95,85,0,358.11,3034.33,985.86,53.5,1823.7,0,1823.7,0.5063214767878835,255.5014,0.04483478688121852,0.49340796995776665,1.6205305405275496,0.09688782591521403,1,1,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False
2040.71,3426.8,0.37,2884.88,0,699.0,0.37,822.25,466.89,3,1794.91,78,0,672.48,1746.63,1015.93,71.8,0.0,0,-1386.0900000000001,1.678397029940589,304.2325,0.5236332341443491,0.0,0.5095483983896377,0.32937096845291447,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
4620.6,4344.55,0.27,2889.83,1,682.0,0.48,621.87,383.99,3,1502.47,47,0,442.1,2202.72,1060.05,74.5,276.05,0,276.0500000000002,0.9400532283191968,298.4976,0.3457490996536687,0.059730396399515315,0.5068909574162073,0.09565951185736542,1,0,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
3413.85,3451.51,0.21,2516.75,1,597.0,0.49,226.37,380.06,5,1683.19,64,0,206.73,1963.1,1411.29,22.5,0.0,0,-37.66000000000031,1.0107354642224402,110.9213,0.48752646625208906,0.0,0.5686008150591888,0.060538530242909644,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
3751.34,3193.56,0.26,3496.77,1,658.0,0.57,674.61,396.18,6,1288.18,51,0,342.06,2869.83,2048.44,19.8,557.78,0,557.7800000000002,0.851084923008043,384.5277,0.4032417609936893,0.14864857662152148,0.8983490684163077,0.09115911671117223,1,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
4177.19,3911.36,0.15,3126.04,1,634.0,0.2,127.77,483.9,5,867.48,42,0,748.91,2386.7,954.59,0.1,265.83,0,265.8299999999995,0.9361374183557953,25.554000000000002,0.22172806183480048,0.06362324355761706,0.6100409982721425,0.1792426864264191,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5380.6,2955.18,0.29,3234.64,2,698.0,0.16,720.03,541.13,1,80.85,51,0,584.92,1884.09,1162.02,61.4,2425.42,0,2425.4200000000005,0.5491266537832614,115.20479999999999,0.027349484808096937,0.45068752787275157,0.6373394042311361,0.1086888657648283,0,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5234.63,2610.43,0.08,2292.47,1,715.0,0.39,272.94,286.17,6,975.31,35,0,423.58,2285.03,300.0,77.3,2624.2,1,2624.2000000000003,0.4985894725181114,106.4466,0.37347736680669213,0.501219528499913,0.8750110092937587,0.08090334878515097,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
4897.55,2850.16,0.2,2293.4,1,612.0,0.16,619.21,456.93,7,1121.58,75,0,573.15,1888.39,1303.51,75.9,2047.39,0,2047.3900000000003,0.5818374825203376,99.07360000000001,0.3933767308744511,0.4179583754376295,0.6623234052105109,0.11700401139112594,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
3768.81,2952.26,0.09,2956.19,1,623.0,0.55,556.73,285.7,1,839.22,74,0,417.54,2164.27,1304.07,22.9,816.55,0,816.5499999999997,0.78313230640271,306.2015,0.2841673269539424,0.21660242823908896,0.7328409960518206,0.11075889766327747,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
5199.63,4234.56,0.17,2862.02,0,622.0,0.3,545.97,0.0,2,1503.33,57,0,561.73,3291.13,367.82,8.5,965.07,0,965.0699999999997,0.8142398132533943,163.791,0.3549306349101417,0.1855679023502922,0.7770235812973962,0.10801191394119558,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
2984.02,2365.1,0.35,3415.25,1,682.0,0.3,368.01,897.58,5,334.28,86,0,390.63,3153.16,2041.51,12.2,618.92,0,618.9200000000001,0.792322999510891,110.40299999999999,0.1412788977642534,0.20734199435849676,1.3326402096276573,0.13086344480103987,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
3334.71,3269.79,0.14,3136.32,1,704.0,0.4,509.32,259.76,2,1736.47,80,0,509.19,2213.47,321.29,69.8,64.92,0,64.92000000000007,0.9802380902416576,203.728,0.5309023202345611,0.019462123505940263,0.6767386472381289,0.1526481618605934,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4357.52,3543.86,0.28,2541.87,0,626.0,0.23,547.29,492.06,7,1179.4,42,0,578.55,1296.92,1120.84,35.3,813.66,0,813.6600000000003,0.8130879289300037,125.8767,0.3327070744683852,0.18668263538999474,0.36585930050834164,0.1327400126648495,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
5002.18,3609.28,0.22,3391.53,1,707.0,0.29,756.58,410.2,3,794.59,94,0,490.68,1868.48,1507.74,98.7,1392.9,0,1392.9,0.7213971913862783,219.4082,0.22009096247382473,0.2784029357328739,0.5175443455909237,0.09807362517438908,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
4365.03,2724.51,0.29,2470.25,1,666.0,0.16,463.51,310.59,5,670.92,35,0,516.07,1996.8,906.64,15.0,1640.52,0,1640.5199999999995,0.6240245715214967,74.1616,0.24616310341917655,0.375746387450384,0.7326335254686278,0.11820120338156176,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
4640.5,2528.45,0.27,3859.5,1,691.0,0.45,441.17,267.39,6,0.0,72,0,367.52,1815.42,1662.16,76.3,2112.05,0,2112.05,0.5447484649359043,198.5265,0.0,0.45503608747172253,0.7177133368914191,0.079181299148982,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
4663.1,797.11,0.14,3458.59,1,686.0,0.42,452.01,844.07,9,1073.05,50,0,319.64,1883.1,1347.12,52.3,3865.99,1,3865.9900000000002,0.17090328251967152,189.8442,1.3444888549197478,0.8288823138440427,2.3594491987320043,0.068531978302352,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3329.59,3746.8,0.16,3195.72,0,765.0,0.44,835.01,210.45,5,660.95,76,0,585.97,3205.43,1156.21,19.4,0.0,0,-417.21000000000004,1.124965846891992,367.4044,0.17635679598697904,0.0,0.8552830994183254,0.1759357951594162,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
4775.53,2634.8,0.28,2831.12,1,626.0,0.56,555.02,371.65,5,1588.77,36,0,814.6,1176.76,869.09,73.7,2140.73,0,2140.7299999999996,0.5516138284486857,310.81120000000004,0.6027657637150011,0.4481768145494742,0.44645268988542375,0.17054221369906608,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
4191.84,3619.19,0.31,2389.45,1,620.0,0.48,541.7,151.97,8,1406.53,74,0,333.91,1731.74,1013.94,37.4,572.65,0,572.6500000000001,0.8631834269850507,260.016,0.38852380676152354,0.13657807118802529,0.4783561083810518,0.07963814502819092,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
